id,cate,title,lead,time,tag 
601093,Thể thao,Văn Hậu: Mong có nhiều cầu thủ Việt Nam chơi bóng ở Hà Lan,- Hậu vệ cánh Đoàn Văn Hậu rất vui vì có bước đột phá trong sự nghiệp ở giải đấu trên đất Hà Lan trong màu áo SC Heereveen.,2019-12-18,"['Đoàn Văn Hậu', 'Heereveen']"
601104,Thể thao,"Sau Quang Hải, HLV Park Hang Seo nhận thêm tin vui từ Đình Trọng","- Theo báo cáo của BHL tuyển U23 Việt Nam từ Hàn Quốc, chấn thương của 4 cầu thủ trụ cột đang có những chuyển biến tích cực.",2019-12-18,"['HLV Park Hang Seo', 'U23 Việt Nam', 'Quang Hải']"
617907,Thể thao,Mourinho đáp cực gắt sau khi Tottenham thua Leipzig ngay sân nhà,"- Thuyền trưởng Tottenham ‘xù lông’ trước truyền thông sau khi để thua đại diện đến từ Đức, ngay trên sân nhà ở lượt đi vòng 16 Champions League.",2020-02-20,"['Tottenham', 'Son Heung Min', 'Mourinho', 'Leipzig']"
617959,Thể thao,"Messi lên tiếng vụ bị 'chơi bẩn’, thừa nhận Barca không thể đua C1","- Lionel Messi lên tiếng vụ bị sếp bự ‘chơi bẩn’ trên mạng xã hội, cũng như thừa nhận với phong độ hiện nay Barcelona không có cửa tranh ngôi vô địch Champions League.",2020-02-20,"['Chủ tịch Barca', 'Messi', 'Barca', 'Eric Abidal']"
599160,Thể thao,U23 Việt Nam chiến VCK U23 châu Á 2020: Những thay đổi quyết định,- HLV Park Hang Seo buộc phải thay đổi lớn cho U23 Việt Nam để có thể chơi tốt tại VCK U23 châu Á diễn ra tại Thái Lan vào đầu tháng 1.,2019-12-15,"['VCK U23 châu Á 2020', 'U23 Việt Nam', 'HLV Park Hang Seo']"
599715,Thể thao,Công Phượng vào 'chung kết' Quả bóng vàng Việt Nam: Cho vui mới... buồn,"- Công Phượng có mặt ở danh sách ""chung kết' Quả bóng vàng Việt Nam 2019, nhưng xem ra tiền đạo trò cưng của HLV Park Hang Seo có tên cho vui mà thôi!",2019-12-17,"['Quả bóng vàng Việt Nam 2019', 'Công Phượng', 'Tuyển Việt Nam', 'HAGL']"
599350,Thể thao,U23 Việt Nam luyện công cả ngày chờ đấu giải châu Á,- Ngày tập luyện thứ hai của tuyển U23 Việt Nam trong đợt tập huấn tại Hàn Quốc diễn ra cả 2 buổi sáng và chiều.,2019-12-15,"['VCK U23 châu Á 2020', 'U23 Việt Nam', 'HLV Park Hang Seo']"
599481,Thể thao,"Công Phượng tranh QBV 2019 cùng Quang Hải, Hùng Dũng",- Công Phượng tiếp tục được lựa chọn vào danh sách đua tranh danh hiệu QBV Việt Nam 2019 cùng với hàng loạt hảo thủ khác của tuyển Việt Nam…,2019-12-16,"['Công Phượng', 'Quang Hải', 'Giải QBV Việt Nam 2019']"
599555,Thể thao,"""Cầu vồng tuyết"" của Quang Hải vào top biểu tượng U23 châu Á","- Siêu phẩm ""cầu vồng tuyết"" của Nguyễn Quang Hải được AFC chọn là 1 trong 8 bàn thắng mang tính biểu tượng U23 châu Á.",2019-12-16,"['Nguyễn Quang Hải', 'Quang Hải', 'U23 Việt Nam', 'VCK U23 châu Á 2020']"
516369,Thể thao,Lịch thi đấu VCK U23 châu Á 2020,- VietNamNet cập nhật lịch thi đấu Vòng chung kết U23 châu Á 2020 được tổ chức tại Thái Lan vào tháng 01/2020.,2020-01-26,"['Lịch thi đấu bóng đá', 'HLV Park Hang Seo', 'U23 Việt Nam']"
570994,Thể thao,Lịch thi đấu của U23 Việt Nam tại VCK U23 châu Á 2020,- VietNamNet cập nhật lịch thi đấu U23 Việt Nam tại vòng chung kết U23 châu Á 2020 được tổ chức tại Thái Lan vào tháng 01/2020.,2020-01-16,"['U23 châu Á 2020', 'VCK U23 châu Á 2020', 'U23 Việt Nam']"
614216,Thể thao,"Arsenal thanh trừng hàng loạt, Ozil và Aubameyang ra đường","- HLV Mikel Arteta dự định sẽ tiến hành cuộc thanh lọc nhân sự Arsenal, với những ngôi sao nhiều khả năng phải cuốn gói khỏi Emirates như Mesut Ozil hay Aubameyang.",2020-02-06,"['Ozil', 'Arsenal', 'Aubameyang']"
614911,Thể thao,"Ronaldo lập công, Juventus vẫn thua ngược cay đắng","- Ronaldo tiếp tục ghi bàn nhưng Juventus vẫn để thua ngược 1-2 trên sân Verona, ở vòng 23 Serie A rạng sáng 9/2.",2020-02-09,"['Ronaldo', 'Juventus', 'Verona']"
614899,Thể thao,"Thua Hàn Quốc 0-3, tuyển nữ Việt Nam chờ đấu play-off Olympic","- Trước đối thủ mạnh Hàn Quốc, tuyển nữ Việt Nam đã chơi lăn xả và chỉ để thua 0-3, giành vị trí thứ 2 bảng A, qua đó gặp đội nhất bảng A ở trận play-off Olympic 2020.",2020-02-09,"['HLV Mai Đức Chung', 'tuyển nữ Việt Nam', 'Olympic 2020']"
599880,Thể thao,Phát sốt hình ảnh U23 Việt Nam cùng thầy Park tràn ngập báo Hàn,"- Những hình ảnh gây sốt của U23 Việt Nam cùng HLV Park Hang Seo tại Hàn Quốc, được phủ sóng khắp mặt báo quê nhà của chiến lược gia bậc thầy.",2019-12-17,"['U23 Việt Nam', 'báo Hàn Quốc', 'Truyền thông quốc tế', 'HLV Park Hang Seo']"
614894,Thể thao,"MU đau đầu Pogba, Mbappe được trả lương khủng","- MU đau đầu tương lai Paul Pogba, Mbappe được trả lương khủng 21 triệu bảng/năm là những tin bóng đá mới nhất hôm nay, 9/2.",2020-02-09,"['Paul Pogba', 'PSG', 'MU', 'Real Madrid', 'Kylian Mbappe']"
614980,Thể thao,"Conte tin Eriksen, tuyên bố Inter thắng Milan","- Antonio Conte tin tưởng vào Christian Eriksen, tuyên bố Inter sẽ thắng Milan trong trận derby ở vòng 23 Serie A (2h45 ngày 10/2).",2020-02-09,"['AC Milan', 'Inter vs Milan', 'Inter Milan', 'Antonio Conte', 'Christian Eriksen']"
618104,Thể thao,"Real đẩy Bale sang Inter, lấy về Lautaro Martinez","- Real Madrid đưa Gareth Bale vào điều khoản trao đổi với Inter, thực hiện thương vụ ""bom tấn"" Lautaro Martinez.",2020-02-20,"['Gareth Bale', 'Real Madrid', 'Lautaro Martinez', 'Inter Milan']"
614964,Thể thao,"Jack Grealish xiêu lòng MU, gạt Real và Barca ra rìa",- Dù nhận được sự quan tâm từ hai đại gia La Liga nhưng Jack Grealish chỉ muốn cập bến MU trong trường hợp rời Aston Villa cuối mùa giải này.,2020-02-09,"['Barca', 'Real Madrid', 'Jack Grealish', 'MU']"
617925,Thể thao,Pep Guardiola cảnh báo Chủ tịch Barca: Lo thân ông đi!,"- Pep Guardiola đáp trả lại những phát biểu của người đứng đầu đội bóng cũ Barcelona, sau khi Man City dính án phạt từ UEFA.",2020-02-20,"['Man City', 'Barca', 'Chủ tịch Barca', 'Pep Guardiola']"
618137,Thể thao,"Barca được đặc cách, chính thức ra mắt tân binh Martin Braithwaite","- Nhà vô địch La Liga chính thức hoàn tất bản hợp đồng trị giá 17 triệu bảng với tiền đạo Martin Braithwaite từ Leganes, sau khi nhận đặc cách từ RFEF.",2020-02-20,"['Barca', 'Barcelona', 'dembele', 'Luis Suarez']"
618087,Thể thao,Martial giúp MU thoát thua trên đất Bỉ,- Martial ghi bàn giúp MU có được trận hòa 1-1 trên sân của Club Brugge cùng chút lợi thế trận trận lượt về vòng 1/16 Europa League sau đây 1 tuần tại Old Trafford.,2020-02-21,"['MU', 'Club Brugge']"
601550,Thể thao,U23 Việt Nam cùng thầy Park sáng rỡ trên đài Hàn Quốc,"- Thầy trò HLV Park Hang Seo nhận sự quan tâm lớn từ truyền thông Hàn Quốc, trong đó có đài KNN với những thông tin, hình ảnh sống động về U23 Việt Nam...",2019-12-19,"['HLV Park Hang Seo', 'U23 Việt Nam', 'báo Hàn Quốc', 'Truyền thông quốc tế']"
601692,Thể thao,Báo Hàn Quốc: Tại sao ông Park thành công ở Việt Nam?,"- Truyền thông Hàn Quốc giật mình với câu trả lời của thầy Park khi hỏi về vũ khí làm nên chiến thắng, từ lứa trẻ U22 Việt Nam đến ĐTQG Việt Nam.",2019-12-19,"['U22 Việt Nam', 'báo Hàn Quốc', 'HLV Park Hang Seo', 'U23 Việt Nam', 'Truyền thông quốc tế', 'Tuyển Việt Nam']"
619869,Thể thao,Kết quả bóng đá hôm nay 28/2,"- VietNamNet cập nhật liên tục lịch thi đấu, kết quả bóng đá các giải đấu đáng chú ý trong nước và quốc tế đêm qua, rạng sáng nay.",2020-02-28,['Kết quả bóng đá']
615529,Thể thao,Công Phượng giải cứu CLB TPHCM trên đất Myanmar,"- Pha đánh đầu đẳng cấp của Công Phượng giúp TPHCM có được trận hòa 2-2 trên sân Yangon ở trận ra quân bảng F AFC Cup 2020, chiều 11/2.",2020-02-11,"['Công Phượng', 'AFC Cup 2020', 'Yangon vs TPHCM']"
544722,Thể thao,"Bầu Đức giải cứu, VFF chờ tiền trăm tỷ trả lương thầy Park","- Bầu Đức mở ra nguồn tiền trăm tỷ cho VFF trả lương HLV Park Hang Seo. Giờ, ghế nóng Phó Chủ tịch tài chính VFF đã trống, chỉ còn chờ ông chủ HAGL... xả thân vì BĐVN lần nữa...",2019-06-25,"['VFF', 'HLV Park Hang Seo', 'Bầu Đức', 'Đoàn Nguyên Đức']"
544418,Thể thao,"Link xem Hà Nội vs Ceres Negros, 19h ngày 25/6","- VietNamNet cập nhật link xem trực tiếp trận đấu giữa Hà Nội FC vs Ceres Negros, ở lượt về vòng bán kết AFC Cup khu vực ASEAN, vào lúc 19h ngày 25/6.",2019-06-25,"['Hà Nội vs Ceres Negros', 'AFC Cup 2019']"
619301,Thể thao,"Pique: Barca dẹp đấu đá, tập trung thắng Napoli và Real Madrid","- Pique tuyên bố, đội trưởng Messi cùng phần còn lại của Barca tập trung thắng Napoli đêm nay cũng như Siêu kinh điển với Real Madrid, dẹp ồn ào ngoài sân cỏ qua một bên.",2020-02-25,"['Barcelona', 'Pique', 'Messi', 'Barca', 'Napoli']"
544887,Thể thao,"HLV Ceres Negros: ""Quang Hải đủ sức thi đấu ở châu Âu""","- Thất bại trước Hà Nội với tỷ số 1-2, HLV Risto Vidakovic của Ceres Negros thừa nhận đội chủ nhà thắng xứng đáng, và một số cầu thủ như Quang Hải đủ sức thi đấu ở châu Âu.",2019-06-25,"['AFC Cup 2019', 'Hà Nội FC']"
544508,Thể thao,Đông Nam Á lao vào cuộc đua đăng cai World Cup 2034,"- AFF vừa lên tiếng xác nhận, sẵn sàng hỗ trợ sáng kiến quốc gia Đông Nam Á đồng đăng cai World Cup 2034.",2019-06-24,"['World Cup 2034', 'ASEAN']"
544541,Thể thao,Thầy Park đàm phán với VFF: Ván bài lật ngửa,- HLV Park Hang Seo và VFF bước vào bàn đàm phán với những hoạch định rất rõ ràng. Liệu họ sẽ tìm tiếng nói chung theo cách nào giữa sự đồn đoán của dự luận?,2019-06-25,"['Tuyển Việt Nam', 'VFF', 'hợp đồng HLV Park Hang Seo', 'HLV Park Hang Seo']"
617867,Thể thao,"Đè bẹp Valencia, Atalanta đặt một chân vào tứ kết","- Với lối chơi tấn công rực lửa, ""hiện tượng"" Atalanta xuất sắc vùi dập Valencia 4-1 trong trận lượt đi vòng knock-out Champions League.",2020-02-20,"['Valencia', 'Atalanta']"
617972,Thể thao,Tottenham thua bẽ bàng: Mourinho hết thời ở C1,"- MU thua bẽ bàng RB Leipzig 0-1, và Jose Mourinho dường như đã lỗi thời trên sân chơi Champions League.",2020-02-20,"['Tottenham vs RB Leipzig', 'Tottenham', 'Mourinho', 'RB Leipzig', 'Jose Mourinho']"
619173,Thể thao,Man City đón tin cực vui trước đại chiến Real Madrid,- Raheem Sterling đã bình phục chấn thương và sẵn sàng tái xuất trong cuộc chạm trán với Real Madrid giữa tuần này.,2020-02-25,"['Man City', 'Real Madrid', 'Sterling']"
614254,Thể thao,"Chelsea ngáng đường MU, kích nổ ""bom tấn"" Sancho",- Chelsea sẵn sàng chi hơn 100 triệu bảng để rước về Jadon Sancho - mục tiêu cũng đang nằm trong tầm ngắm Quỷ đỏ thành Manchester.,2020-02-06,"['Jadon Sancho', 'MU', 'Chelsea']"
619002,Thể thao,Lịch thi đấu bóng đá hôm nay 25/2,"- VietNamNet cập nhật liên tục lịch thi đấu, kết quả bóng đá các giải đấu đáng chú ý trong nước và quốc tế đêm qua, rạng sáng nay.",2020-02-25,['Lịch thi đấu bóng đá']
619008,Thể thao,Lịch thi đấu Champions League hôm nay 25/2,- VietNamNet cập nhật liên tục lịch thi đấu và kết quả UEFA Champions League mùa giải 2019-2020.,2020-02-25,['Lịch thi đấu bóng đá']
563400,Thể thao,"Bốc thăm C1: Real đụng PSG, Barca vào bảng tử thần","- Real Madrid sẽ chạm trán đối thủ nhiều duyên nợ PSG ở Champions League 2019/20. Trong khi Barca rơi vào bảng tử thần, với Dortmund, Inter và Slavia Praha.",2019-08-30,"['Champions League', 'cup C1']"
619395,Thể thao,"Vùi dập Chelsea, Bayern Munich giương oai ở cup C1","- Gnabry lập cú đúp cùng pha lập công của Lewandowski giúp Bayern Munich đè bẹp Chelsea 3-0, ở trận lượt đi vòng 1/8 Champions League trên sân Stamford Bridge.",2020-02-26,"['Chelsea', 'Bayern Munich']"
614998,Thể thao,Ronaldo lại lập kỷ lục chưa từng có trong lịch sử Juventus,"- Ở tuổi 35, Cristiano Ronaldo vẫn lập kỷ lục chưa từng có tại Juventus: là cầu thủ đầu tiên ghi bàn trong 10 trận liên tiếp cho Lão phu nhân.",2020-02-09,"['Juventus', 'Cristiano Ronaldo', 'Ronaldo']"
614974,Thể thao,Pochettino nhăm nhe chiếm ghế nóng MU mùa tới,- Mauricio Pochettino hy vọng sẽ dẫn dắt Manchester United kể từ mùa giải 2020/21 thay cho Ole Gunnar Solskjaer.,2020-02-09,"['MU', 'Solskjaer', 'Pochettino']"
615002,Thể thao,"Top cầu thủ, HLV lương cao: Messi gần gấp đôi Ronaldo, choáng Simeone","- Top, cầu thủ, HLV lương cao nhất 2020 vừa được tiết lộ với Lionel Messi kiếm được gần gấp đôi Cristiano Ronaldo, choáng thuyền trưởng chiếm vị trí số 1.",2020-02-09,"['Messi', 'Pep Guardiola', 'Jurgen Klopp', 'top cầu thủ lương cao', 'Diego Simeone', 'Ronaldo', 'top HLV lương cao']"
620289,Thể thao,"Chelsea sa sút, tỷ phú Abramovich tính sa thải Lampard",- Ông chủ Abramovich có thể sa thải Frank Lampard nếu phong độ Chelsea không được cải thiện thời gian tới.,2020-02-29,"['Abramovich', 'Lampard', 'Chelsea']"
615096,Thể thao,"Messi lập hat-trick kiến tạo, Barca ngược dòng siêu kịch tính","- Không trực tiếp ghi bàn nhưng cú hat-trick kiến tạo của Messi giúp Barca lội ngược dòng để đánh bại Real Betis 3-2, trong trận đấu ở vòng 23 La Liga sáng 10/2.",2020-02-10,"['Messi', 'Betis', 'Barca']"
620433,Thể thao,Tân binh Ighalo: Tôi phát bực khi xem MU thi đấu,"- Tiền đạo Odion Ighalo thổ lộ, cảm thấy tức giận khi chứng kiến MU chật vật chiến đấu kể từ khi Sir Alex rửa tay gác kiếm.",2020-02-29,"['Solskjaer', 'Odion Ighalo', 'MU']"
614959,Thể thao,"Barca vắt chanh bỏ vỏ, Messi nên học Ronaldo","- Barca nổi tiếng với chính sách vắt chanh bỏ vỏ, và Lionel Messi nên rời Nou Camp, như Cristiano Ronaldo từng chia tay Real Madrid.",2020-02-09,"['Messi', 'Lionel Messi', 'Cristiano Ronaldo', 'Barca']"
620339,Thể thao,"MU lộ thêm mục tiêu tấn công, Mourinho báo tin vui","- MU lộ thêm mục tiêu tấn công, Mourinho báo tin vui về đội trưởng Harry Kane, Son Heung Min là những tin bóng đá mới nhất hôm nay, 29/2.",2020-02-29,"['Mourinho', 'Tottenham', 'MU', 'Solskjaer']"
620153,Thể thao,Solskjaer tưởng đến... chết cũng không thấy Fred ghi bàn cho MU,"- Thuyền trưởng MU có phát biểu đầy hài hước khi chứng kiến Fred lập cú đúp trong trận thắng 5 sao của đội nhà trước Club Brugge, đảm bảo vé vòng 16 Europa League.",2020-02-28,"['MU', 'Fred', 'Bruno Fernandes', 'Europa League', 'Solskjaer']"
619953,Thể thao,"Hàng công bùng nổ, MU đại thắng ""5 sao""","- Hàng công MU thi đấu bùng nổ, 5 lần xé lưới Club Brugge trong thế trận chơi hơn người để đoạt tấm vé vào vòng 1/8 Europa League.",2020-02-28,"['MU', 'Club Brugge']"
620006,Thể thao,"MU tranh sao Leipzig với Liverpool, Klopp nghe lời vợ","- MU nhảy vào cạnh tranh Timo Werner với Liverpool, Jurgen Klopp ở lại Anfield vì vợ là những tin bóng đá mới nhất hôm nay, 28/2.",2020-02-28,"['MU', 'Leipzig', 'Timo Werner', 'Liverpool', 'Jurgen Klopp']"
619865,Thể thao,Lịch thi đấu bóng đá hôm nay 28/2,"- VietNamNet cập nhật liên tục lịch thi đấu, kết quả bóng đá các giải đấu đáng chú ý trong nước và quốc tế đêm qua, rạng sáng nay.",2020-02-28,['Lịch thi đấu bóng đá']
602165,Thể thao,"Bầu Đức bật đèn xanh, Công Phượng sắp trở lại V-League",- Bầu Đức bật đèn xanh cho CLB TPHCM đàm phán mua lại hợp đồng nửa năm giữa Công Phượng với Sint Truidense.,2019-12-21,"['TPHCM', 'Bầu Đức', 'HAGL', 'Công Phượng']"
602218,Thể thao,"Bùi Tiến Dũng bắt chính, U23 Việt Nam thắng đội Hàn Quốc",- U23 Việt Nam khép lại đợt tập huấn tại Hàn Quốc bằng trận thắng 3-2 trước CLB Busan Transportation Cooperation của giải K-League 3.,2019-12-21,"['U23 Việt Nam', 'HLV Park Hang Seo']"
602062,Thể thao,"Đội hình tiêu biểu Đông Nam Á 2019: Xướng tên Văn Hậu, Quang Hải","- Fox Sports vừa chọn ra đội hình 11 cầu thủ hay nhất Đông Nam Á năm 2019, với 4 cái tên đến từ Việt Nam là Nguyễn Quang Hải, Quế Ngọc Hải, Đỗ Hùng Dũng và Đoàn Văn Hậu.",2019-12-21,"['Quế Ngọc Hải', 'Đỗ Hùng Dũng', 'Nguyễn Quang Hải', 'Đoàn Văn Hậu', 'Tuyển Việt Nam']"
602050,Thể thao,"Văn Hậu, Công Phượng hội ngộ tại Hà Lan, fan sốt xình xịch","- Đoàn Văn Hậu khoe ảnh hội ngộ Công Phượng tại Hà Lan khiến fan phát sốt, tốc độ like chóng mặt…",2019-12-20,"['Công Phượng', 'Đoàn Văn Hậu', 'Nguyễn Công Phượng', 'Sint-Truidense', 'Văn Hậu', 'Heerenven']"
601704,Thể thao,"Thầy Park rưng rưng bên mẹ già, U23 Việt Nam làm điều đặc biệt","- HLV Park Hang Seo đầy cảm xúc trong ngày về làng quê Nalby Fish, Sancheong thăm mẹ già và gia đình. Các cầu thủ U23 Việt Nam làm điều đặc biệt tại đây.",2019-12-19,"['HLV Park Hang Seo', 'U23 Việt Nam', 'báo Hàn Quốc']"
601789,Thể thao,"Thầy Park đón tin vui, sẵn sàng chiến VCK U23 châu Á","- Theo công bố mới nhất của Liên đoàn bóng đá thế giới (FIFA), đội tuyển Việt Nam khép lại năm 2019 với thứ hạng 94, hạng 14 châu Á, đồng thời tiếp tục nắm giữ ngôi vị số 1 của khu vực Đông Nam Á.",2019-12-20,"['BXH FIFA', 'Tuyển Việt Nam']"
601821,Thể thao,"U23 Việt Nam đi xông hơi, Quang Hải tung ảnh độc ở Hàn Quốc","-  U23 Việt Nam được thầy Park cho đi xông hơi thuốc đông y để phục hồi sức khỏe, sau giai đoạn thi đấu liên tục. Quang Hải tung ảnh độc.",2019-12-20,"['U23 Việt Nam', 'HLV Park Hang Seo', 'Quang Hải', 'Nguyễn Quang Hải']"
601882,Thể thao,"Rộ tin CLB TPHCM 'giải cứu' Công Phượng, cứu vãn sự nghiệp","- Công Phượng được đồn đang là một trong những cái tên được CLB TPHCM mua về, chuẩn bị cho mùa giải 2020.",2019-12-20,"['HAGL', 'CLB TPHCM', 'Công Phượng']"
601824,Thể thao,"Tin mới nhất về chấn thương của Quang Hải, Đình Trọng","- Tiền vệ Quang Hải, Đình Trọng sắp “chia tay” bác sĩ để trở lại tập luyện bình thường cùng U23 Việt Nam, chuẩn bị cho VCK U23 châu Á 2020.",2019-12-20,"['Quang Hải', 'HLV Park Hang Seo', 'U23 Việt Nam']"
602016,Thể thao,"Quang Hải trở lại, U23 Việt Nam chờ đấu CLB Hàn Quốc","- Ngày 20/12, U23 Việt Nam trở lại tập luyện để chuẩn bị cho trận đấu tập với CLB Busan Transportation Cooperation trong đợt tập huấn tại Hàn Quốc.",2019-12-20,"['HLV Park Hang Seo', 'U23 Việt Nam']"
620180,Thể thao,"MU bị trách móc: Bruno Fernandes hay thế, tại sao giờ mới mua?","- Bruno Fernandes vừa đến, lập tức mang đến những tích cực cho MU. Cựu danh thủ Paul Scholes tiếc rẻ, nếu Quỷ đỏ mua tiền vệ này về sớm thì hẳn đã khác.",2020-02-28,"['MU', 'Solskjaer', 'Paul Scholes', 'Bruno Fernandes']"
620158,Thể thao,"MU thắng ""5 sao"": Đến lúc Solskjaer mơ cú đúp","- MU thắng tưng bừng 5-0 trước Club Brugge, một dấu hiệu để đội quân của Solskjaer mơ cú đúp Europa League và FA Cup.",2020-02-28,"['Solskjaer', 'MU vs Club Brugge', 'Bruno Fernandes', 'MU']"
615254,Thể thao,Bảng xếp hạng AFC Cup 2020 của Than Quảng Ninh,"- VietNamNet cập nhật liên tục Lịch thi đấu, kết quả và bảng xếp hạng của CLB Than Quảng Ninh tại đấu trường AFC Cup 2020, đầy đủ và chính xác nhất.",2020-03-11,"['Bảng xếp hạng bóng đá', 'Than Quảng Ninh']"
544679,Thể thao,Video bàn thắng Hà Nội 2-1 Ceres Negros,- Omar và Văn Quyết cùng nhau ghi bàn giúp Hà Nội đánh bại Ceres Negros 2-1 để giành quyền vào chung kết AFC Cup khu vực ASEAN với tổng tỷ số 3-2.,2019-06-25,"['AFC Cup 2019', 'Ceres Negros', 'Hà Nội FC']"
618303,Thể thao,"Rời Chelsea, Willian muốn tái hợp thầy cũ Mourinho","- Wilian bóng gió đến khả năng gia nhập Tottenham - nơi Mourinho đang huấn luyện, trong trường hợp Chelsea không gia hạn hợp đồng.",2020-02-21,"['Mourinho', 'Chelsea', 'Tottenham', 'Willian']"
618308,Thể thao,Van Persie hết lời ca ngợi Bruno Fernandes,"- Robin van Persie tỏ ra rất thích thú khi chứng kiến Bruno Fernandes thi đấu, dù anh chỉ vào sân ít phút cuối trận gặp Club Brugge tại Europa league.",2020-02-21,"['MU', 'Van Persie', 'Bruno Fernandes']"
544413,Thể thao,"Thắng nghẹt thở, Hà Nội hẹn Bình Dương ở chung kết AFC Cup",- Hai pha ghi bàn của Omar và Văn Quyết giúp Hà Nội đánh bại Ceres Negros 2-1 để giành quyền vào chung kết AFC Cup khu vực ASEAN với tổng tỷ số 3-2 sau hai lượt trận.,2019-06-25,"['Hà Nội vs Ceres Negros', 'AFC Cup 2019']"
569361,Thể thao,Lịch thi đấu vòng bảng Europa League 2019-2020,"- VietNamNet cập nhật liên tục, nhanh và chính xác nhất lịch thi đấu Europa League mùa giải 2019-2020.",2019-12-12,"['Europa League', 'Lịch thi đấu bóng đá']"
554407,Thể thao,Xem trực tiếp chung kết AFC Cup Bình Dương vs Hà Nội ở đâu?,- VietNamNet cập nhật kênh sóng trực tiếp trận chung kết lượt đi AFC Cup khu vực Đông Nam Á giữa CLB Bình Dương vs Hà Nội FC.,2019-07-31,"['AFC Cup 2019', 'Hà Nội', 'bình dương', 'Bình Dương vs Hà Nội']"
618420,Thể thao,"Real bỏ qua Pogba, chuẩn bị lấy Ruben Neves","- Real Madrid đang xem xét bỏ qua mục tiêu Paul Pogba, chuyển sang chiêu mộ tiền vệ đa năng Ruben Neves.",2020-02-21,"['Real Madrid', 'Ruben Neves', 'Paul Pogba', 'MU']"
619661,Thể thao,Công Phượng đấu Quang Hải trên sân không khán giả,"- Do lo ngại về tình hình dịch Covid-19, trận Siêu cúp Quốc gia giữa TPHCM và Hà Nội khả năng lăn bóng trên sân Thống Nhất không có khán giả.",2020-02-26,"['Công Phượng', 'Quang Hải', 'Hà Nội FC', 'TPHCM']"
618446,Thể thao,"Dembele một mực đến MU, Neymar gia hạn PSG","- Moussa Dembele một mực đến MU vào mùa hè, Neymar sẵn sàng gia hạn PSG là những tin bóng đá mới nhất hôm nay, 22/2.",2020-02-22,"['dembele', 'PSG', 'Neymar', 'Moussa Dembele', 'MU']"
618359,Thể thao,Lịch thi đấu bóng đá hôm nay 22/2,"- VietNamNet cập nhật liên tục lịch thi đấu, kết quả bóng đá các giải đấu đáng chú ý trong nước và quốc tế đêm qua, rạng sáng nay.",2020-02-22,['Lịch thi đấu bóng đá']
614922,Thể thao,Lịch thi đấu vòng 27 Ngoại hạng Anh,"- VietNamNet cập nhật liên tục lịch thi đấu, kết quả và bảng xếp hạng giải bóng đá Ngoại hạng Anh mùa giải 2019-2020.",2020-02-22,['Lịch thi đấu bóng đá']
618362,Thể thao,Kết quả bóng đá hôm nay 22/2,"- VietNamNet cập nhật liên tục lịch thi đấu, kết quả bóng đá các giải đấu đáng chú ý trong nước và quốc tế đêm qua, rạng sáng nay.",2020-02-22,['Kết quả bóng đá']
619677,Thể thao,Đặng Văn Lâm bị bỏ rơi trong ngày Muangthong thắng to,"- Đặng Văn Lâm bất ngờ vắng mặt, Muangthong United có chiến thắng đầu tiên trước chủ nhà Rayong, ở vòng 3 Thai League 2020.",2020-02-26,"['Thai League', 'Đặng Văn Lâm', 'Muangthong United']"
619375,Thể thao,"VFF bật đèn xanh cho Filip Nguyễn nhập tịch, khoác áo tuyển Việt Nam","- VFF dành sự quan tâm đến tiến trình nhập tịch của thủ môn Filip Nguyễn, đồng thời hỗ trợ tối đa cho thủ môn này sớm có cơ hội khoác áo tuyển Việt Nam.",2020-02-25,"['HLV Park Hang Seo', 'Filip Nguyễn', 'Tuyển Việt Nam']"
620329,Thể thao,Liverpool có thể lỡ danh hiệu Premier League vì Covid-19,- Không có gì đảm bảo Liverpool sẽ được trao danh hiệu Premier League nếu đại dịch Covid-19 làm hỏng mùa giải đỉnh cao của họ.,2020-02-29,"['COVID-19', 'virus corona', 'Liverpool', 'Jurgen Klopp']"
598378,Thể thao,Xác định 16 đội vào vòng knock-out Champions League,"- Sau lượt trận cuối cùng vòng bảng Champions League 2019-2020, 16 CLB giành quyền đi tiếp đã được xác định.",2019-12-12,"['cup C1', 'C1', 'Cup C1 châu Âu']"
620439,Thể thao,"MU ""cứu"" Neymar, Juventus chiêu mộ Kante","- MU lên kế hoạch đón Neymar, Juventus muốn chiêu mộ N'Golo Kante là những tin chuyển nhượng chính hôm nay.",2020-02-29,"[""N'Golo Kante"", 'Neymar', 'MU', 'Juventus']"
620436,Thể thao,Arsenal phải đền tiền vì bị đá khỏi Europa League,- Trận thua sốc trước Olympiakos trên sân nhà không những khiến Arsenal sớm bị đá văng khỏi Europa League mà còn mất gần 5 triệu bảng tiền bồi thường.,2020-02-29,"['Arsenal', 'Europa League', 'HLV Mikel Arteta']"
620418,Thể thao,"Messi: ""Siêu kinh điển có Ronaldo thú vị hơn""","- Lionel Messi chia sẻ, Siêu kinh điển luôn đặc biệt, nhưng thú vị hơn khi có đối thủ Cristiano Ronaldo.",2020-02-29,"['Lionel Messi', 'Barca', 'Real Madrid vs Barca', 'siêu kinh điển', 'Cristiano Ronaldo', 'Real Madrid']"
614109,Thể thao,Hai CLB Việt Nam được đổi lịch AFC Cup để “né” Corona,- Đại dịch Corona không chỉ ảnh hưởng tới các giải đấu quốc nội mà còn đảo lộn lịch đấu của CLB TPHCM và Than Quảng Ninh ở AFC Cup 2020.,2020-02-05,"['virus corona', 'AFC']"
